FileName,Size,Type,CompressionRatio,EncodedTreeSize,TextToTreeDuration,CompressionTime,DecompressionTime,CompressedSize
Health World Ltd v Shin-Sun Australia Pty Ltd (2006) 68 IPR 557.txt,1789,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.6948015651201789,2268,00:00:00.7567010,00:00:00.0017310,00:00:00.0001900,3032
Mann v Carnell [1999] HCA 66 ; (1999) 201 CLR 1.txt,1802,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.597669256381798,2267,00:00:00.7372130,00:00:00.0006330,00:00:00.0001500,2879
Commissioner for Motor Transport (NSW) v Train [1972] HCA 62 ; (1972) 127 CLR 396.txt,1807,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.6402877697841727,2324,00:00:00.7425070,00:00:00.0011960,00:00:00.0001700,2964
Documentation-isdn-README.hfc-pci,1812,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.5281456953642385,2423,00:00:00.7462420,00:00:00.0022150,00:00:00.0001610,2769
Clinical and CT imaging features of 2019 novel coronavirus disease (COVID-19).txt,1858,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/research_papers,1.6684607104413347,2419,00:00:00.7331690,00:00:00.0009910,00:00:00.0001580,3100
Jefferson Ford Pty Ltd v Ford Motor Company of Australia Ltd and Others [2008] FCAFC 60 (2008) 167 FCR 372.txt,1926,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.5763239875389408,2442,00:00:00.7562180,00:00:00.0012090,00:00:00.0001770,3036
Calderbank v Calderbank [1975] 3 All E R 333.txt,1955,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.229156010230179,2462,00:00:00.7527800,00:00:00.0008450,00:00:00.0001360,2403
McKinnon v Pattison [2009] FMCA 696.txt,1959,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.419091373149566,2532,00:00:00.7550520,00:00:00.0009730,00:00:00.0002720,2780
Foakes v Beer [1884] 9 App Case 605.txt,1970,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.6548223350253808,2505,00:00:00.7632560,00:00:00.0011450,00:00:00.0001800,3260
Moloney &amp; Anor v Bells Securities Pty Ltd &amp; Ors [2005] QSC 013.txt,1981,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.6027258960121151,2530,00:00:00.7574340,00:00:00.0017360,00:00:00.0001680,3175
Kimberly-Clark Pty Ltd v Arico Trading International Pty Limited [2001] HCA 8 ; (2001) 207 CLR 1.txt,2038,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.6398429833169774,2575,00:00:00.7678020,00:00:00.0013400,00:00:00.0002760,3342
Vista Commercial Construction Pty Ltd v Deputy Commissioner of Taxation (1997) 25 ACSR 285.txt,2062,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.5281280310378274,2668,00:00:00.7649450,00:00:00.0026110,00:00:00.0001980,3151
Australian Naturalcare Products Pty Ltd v McGrath; in the matter of Pan Pharmaceuticals Limited (in liq) [2006] FCA 1403.txt,2066,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.6195546950629236,2600,00:00:00.7613240,00:00:00.0008480,00:00:00.0001750,3346
Comcare v Sassella [2001] FCA 1514 ; (2001) 34 AAR 142.txt,2113,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.3535257927117843,2731,00:00:00.7972450,00:00:00.0045020,00:00:00.0001980,2860
tools-perf-scripts-perl-Perf-Trace-Util-README,2147,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.5165346995808104,2763,00:00:00.7507400,00:00:00.0008220,00:00:00.0001670,3256
Documentation-isdn-README.syncppp,2167,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.5652976465159207,2890,00:00:00.7495320,00:00:00.0014360,00:00:00.0001810,3392
Repatriation Commission v Codd [2005] FCA 888.txt,2170,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.4023041474654379,2820,00:00:00.7712540,00:00:00.0032940,00:00:00.0002150,3043
Mobil Oil Australia Limited v Guina Developments Pty Limited [1996] 2 VR 34.txt,2172,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.4470534069981584,2756,00:00:00.7623250,00:00:00.0012120,00:00:00.0001610,3143
"Galea v Federal Commissioner of Taxation (1990) 90 ATC 5,060.txt",2180,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.6160550458715597,2775,00:00:00.7663000,00:00:00.0014220,00:00:00.0001870,3523
Solomons v District Court of New South Wales [2002] HCA 47 ; (2002) 211 CLR 119.txt,2419,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.3980983877635387,3077,00:00:00.7798980,00:00:00.0021010,00:00:00.0001990,3382
drivers-usb-README,2427,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.1495673671199012,3058,00:00:00.7589130,00:00:00.0021140,00:00:00.0001670,2790
F Hoffman-La Roche &amp; Company AG v Secretary of State for Trade and Industry [1975] AC 295.txt,2493,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.5350982751704774,3108,00:00:00.7829860,00:00:00.0008540,00:00:00.0002010,3827
WAGU v Minister for Immigration and Multicultural and Indigenous Affairs [2003] FCA 912.txt,2493,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.5350982751704774,3108,00:00:00.7813880,00:00:00.0009370,00:00:00.0002110,3827
Coronaviridae.txt,2625,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/research_papers,1.441142857142857,3269,00:00:00.7678600,00:00:00.0021900,00:00:00.0001950,3783
Hansen Beverage Co v Bickfords (Australia) Pty Ltd [2008] FCAFC 181.txt,2684,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.4295827123695977,3401,00:00:00.8059720,00:00:00.0020810,00:00:00.0002140,3837
Adam P Brown Male Fashions Pty Ltd v Philip Morris Inc [1981] HCA 39 ; (1981) 148 CLR 170.txt,2726,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.562362435803375,3498,00:00:00.7846500,00:00:00.0023860,00:00:00.0002200,4259
Documentation-sysctl-README,2729,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.5873946500549652,3565,00:00:00.7780150,00:00:00.0021900,00:00:00.0002450,4332
tools-include-uapi-README,2742,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.4865061998541211,3380,00:00:00.7639210,00:00:00.0054550,00:00:00.0002080,4076
Documentation-networking-mac80211_hwsim-README,2808,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.464031339031339,3550,00:00:00.7705100,00:00:00.0013820,00:00:00.0002250,4111
arch-m68k-ifpsp060-README,2826,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.3727433628318584,3640,00:00:00.8136640,00:00:00.0049930,00:00:00.0002150,3878
Chanel Ltd v FW Woolworth &amp; Co Ltd [1981] 1 All ER 745.txt,2867,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.627833972793861,3627,00:00:00.8012320,00:00:00.0018740,00:00:00.0002360,4667
arch-openrisc-README.openrisc,2894,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.4474775397373878,3756,00:00:00.7656190,00:00:00.0009850,00:00:00.0002010,4189
Repatriation Commission v Tuite [1993] FCA 39 ; (1993) 39 FCR 540.txt,2944,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.3763586956521738,3666,00:00:00.7964920,00:00:00.0059560,00:00:00.0002470,4052
Documentation-litmus-tests-README,2952,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.3983739837398375,3681,00:00:00.7722910,00:00:00.0039360,00:00:00.0002210,4128
One.Tel Ltd v Commissioner of Taxation [2000] FCA 270 ; (2000) 101 FCR 548.txt,3002,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.5819453697534978,3791,00:00:00.8095860,00:00:00.0032520,00:00:00.0002680,4749
tools-testing-vsock-README,3013,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.4351145038167938,3861,00:00:00.7773070,00:00:00.0044590,00:00:00.0002690,4324
drivers-hid-bpf-progs-README,3149,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.4283899650682756,4152,00:00:00.7771630,00:00:00.0038740,00:00:00.0003850,4498
Documentation-wimax-README.wimax,3207,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.4677268475210477,3949,00:00:00.7800810,00:00:00.0013590,00:00:00.0002210,4707
drivers-block-rnbd-README,3372,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.4276393831553973,4391,00:00:00.7868280,00:00:00.0029920,00:00:00.0002710,4814
Construction Forestry Mining &amp; Energy Union v Henry Walker Eltin Contracting Pty Ltd (2001) 108 IR 409.txt,3407,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.436160845318462,4300,00:00:00.8242880,00:00:00.0046940,00:00:00.0003230,4893
tools-memory-model-Documentation-README,3454,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.3309206716850028,4377,00:00:00.7904580,00:00:00.0028010,00:00:00.0002380,4597
Antoun v The Queen [2006] HCA 2 ; (2006) 224 ALR 51.txt,3518,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.519044911881751,4451,00:00:00.8438040,00:00:00.0034570,00:00:00.0003110,5344
Documentation-openrisc-README,3535,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.4413012729844412,4520,00:00:00.7785440,00:00:00.0022640,00:00:00.0002590,5095
"Construction, Forestry, Mining and Energy Union v Coal and Allied Operations Pty Ltd (No 2) [1999] FCA 1714 ; (1999) 94 IR 231.txt",3660,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.3396174863387977,4564,00:00:00.8508630,00:00:00.0050310,00:00:00.0002930,4903
tools-memory-model-scripts-README,3666,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.2662302236770322,4797,00:00:00.8157400,00:00:00.0065730,00:00:00.0002760,4642
Lake v Bayliss [1974] 2 All ER 1114.txt,3706,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.5310307609282245,4763,00:00:00.8510800,00:00:00.0054730,00:00:00.0003380,5674
Commonwealth v State of Tasmania (Tasmanian Dam Case) [1983] HCA 21 ; (1983) 158 CLR 1.txt,3706,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.449271451699946,4749,00:00:00.8408100,00:00:00.0043360,00:00:00.0003060,5371
Documentation-arm-sunxi-README,3771,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.0753115884380802,3980,00:00:00.7449870,00:00:00.0009570,00:00:00.0001530,4055
Documentation-mips-AU1xxx_IDE.README,3775,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.4921854304635762,4730,00:00:00.8899440,00:00:00.0040740,00:00:00.0002710,5633
Documentation-arm-nwfpe-README,3796,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.4957850368809273,4873,00:00:00.8526720,00:00:00.0041930,00:00:00.0003030,5678
tools-perf-tests-attr-README,3853,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.1448222164547106,4356,00:00:00.8940560,00:00:00.0060040,00:00:00.0002970,4411
Documentation-ABI-README,4033,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.345896355070667,5131,00:00:00.8268760,00:00:00.0059180,00:00:00.0003430,5428
Documentation-networking-caif-README,4106,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.334145153433999,4904,00:00:00.8112740,00:00:00.0052650,00:00:00.0003130,5478
Haritopoulos Pty Ltd v Deputy Commissioner of Taxation [2007] FCA 394.txt,4276,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.3098690364826941,5303,00:00:00.8724780,00:00:00.0098750,00:00:00.0003330,5601
tools-virtio-virtio-trace-README,4278,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.4221598877980364,5690,00:00:00.8319010,00:00:00.0078090,00:00:00.0003510,6084
Bay Marine Pty Ltd v Clayton Country Properties Pty Ltd (1986) 8 NSWLR 104.txt,4606,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.4174989144594008,5834,00:00:00.9050450,00:00:00.0075640,00:00:00.0003850,6529
Minister for Immigration and Multicultural Affairs v Israelian [2001] HCA 30 ; (2001) 206 CLR 323.txt,4655,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.240171858216971,5894,00:00:00.8709880,00:00:00.0069700,00:00:00.0003490,5773
Documentation-sound-oss-README.modules,4682,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.4376334899615548,6232,00:00:00.8751310,00:00:00.0102490,00:00:00.0003890,6731
tools-perf-pmu-events-README,4815,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.443613707165109,6270,00:00:00.8701610,00:00:00.0131910,00:00:00.0004300,6951
Concrete Constructions (NSW) Pty Limited v Nelson [1990] HCA 17 ; (1990) 169 CLR 594.txt,4921,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.3298110140215402,6143,00:00:00.9040660,00:00:00.0144880,00:00:00.0003970,6544
Comment COVID-19: the gendered impacts of the outbreak.txt,4973,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/research_papers,1.346068771365373,6161,00:00:00.8973300,00:00:00.0057970,00:00:00.0003630,6694
arch-m68k-q40-README,5466,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.5550676911818515,7054,00:00:00.9094740,00:00:00.0070830,00:00:00.0004370,8500
Microbial Forensics Host Factors.txt,5474,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/research_papers,1.4802703690171721,6905,00:00:00.9140470,00:00:00.0057460,00:00:00.0004240,8103
tools-lib-bpf-README.rst,5613,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.317833600570105,7065,00:00:00.8728070,00:00:00.0094620,00:00:00.0028130,7397
Documentation-arm-Microchip-README,5823,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.2086553323029365,6281,00:00:00.8217260,00:00:00.0029830,00:00:00.0002960,7038
Documentation-arm-Atmel-README,5858,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.2234551041311028,6304,00:00:00.8272000,00:00:00.0028360,00:00:00.0003010,7167
Documentation-arm-nwfpe-README.FPE,6029,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.3924365566428927,8577,00:00:00.9136460,00:00:00.0125540,00:00:00.0027900,8395
Forstaff Pty Ltd v Chief Commissioner of State Revenue (2004) 144 IR 1.txt,6066,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.338938344873063,7503,00:00:00.9495260,00:00:00.0117930,00:00:00.0004530,8122
.DS_Store,6148,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts,0.003741054001301236,16,00:00:00.6551030,00:00:00.0000080,00:00:00.0000110,23
"Secretary, Department of Family and Community Services v Geeves [2004] FCAFC 166 ; (2004) 136 FCR 134.txt",6194,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.096222150468195,7930,00:00:00.9745660,00:00:00.0167490,00:00:00.0004340,6790
Documentation-isdn-README.diversion,6223,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.2980877390326209,7687,00:00:00.9252560,00:00:00.0130070,00:00:00.0004840,8078
Documentation-cris-README,6390,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.3765258215962441,8015,00:00:00.9626720,00:00:00.0165590,00:00:00.0005080,8796
Documentation-early-userspace-README,6797,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.269824922760041,8699,00:00:00.9405970,00:00:00.0165540,00:00:00.0005340,8631
Comment Responding to health emergencies in the Eastern Mediterranean region in times of conflict.txt,7007,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/research_papers,1.4421924065087068,8869,00:00:00.9390470,00:00:00.0083510,00:00:00.0005320,10104
fs-jffs2-README.Locking,7068,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.2483022071307301,9120,00:00:00.9558810,00:00:00.0209860,00:00:00.0005190,8823
Comment 664 www.txt,7172,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/research_papers,1.403765690376569,9024,00:00:00.9491110,00:00:00.0128700,00:00:00.0005210,10065
Documentation-isdn-README.x25,7240,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.3643646408839778,9513,00:00:00.9718840,00:00:00.0167850,00:00:00.0005510,9878
fs-reiserfs-README,7297,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.4171577360559133,9301,00:00:00.9834560,00:00:00.0134410,00:00:00.0005820,10341
tools-memory-model-README,7411,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.2613682364053433,9415,00:00:00.9269640,00:00:00.0227360,00:00:00.0005230,9348
tools-testing-selftests-tc-testing-README,7538,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.328071106394269,9733,00:00:00.9953940,00:00:00.0247920,00:00:00.0005930,10011
fs-cramfs-README,7658,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.3470880125359102,10193,00:00:00.9964480,00:00:00.0242680,00:00:00.0006010,10316
drivers-net-wireless-marvell-libertas-README,7694,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.2794748472637463,9754,00:00:00.9717110,00:00:00.0166850,00:00:00.0005890,9843
Comment.txt,7703,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/research_papers,1.3227314033493445,9676,00:00:00.9969520,00:00:00.0156590,00:00:00.0005660,10189
Documentation-m68k-README.buddha,7704,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.4477476307931973,10274,00:00:01.0136600,00:00:00.0176060,00:00:00.0006670,11152
Documentation-arm-README,7782,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.3937291184785403,9958,00:00:00.9869320,00:00:00.0213050,00:00:00.0006160,10846
Documentation-isdn-README.hysdn,7945,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.3089993706733796,9887,00:00:00.9905350,00:00:00.0202450,00:00:00.0005880,10400
tools-net-sunrpc-xdrgen-README,8126,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.3245139059808024,10561,00:00:00.9935880,00:00:00.0237360,00:00:00.0006260,10763
Documentation-wimax-README.i2400m,9750,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.292,12068,00:00:01.0131550,00:00:00.0233170,00:00:00.0006610,12597
Documentation-networking-README.sb1000,9783,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.3229070837166514,12953,00:00:01.0746050,00:00:00.0286000,00:00:00.0007510,12942
tools-memory-model-litmus-tests-README,9822,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.17450621054775,12953,00:00:01.0696990,00:00:00.0442010,00:00:00.0010160,11536
drivers-infiniband-ulp-rtrs-README,10169,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.0364834300324515,12606,00:00:01.0703740,00:00:00.0324450,00:00:00.0006400,10540
Documentation-isdn-README.concap,10745,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.1379246161005119,13461,00:00:01.1374420,00:00:00.0261980,00:00:00.0007560,12227
Documentation-networking-README.ipw2100,11180,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.2747763864042934,14141,00:00:01.1268870,00:00:00.0362430,00:00:00.0008380,14252
drivers-comedi-drivers-ni_routing-README,12297,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.086037244856469,13251,00:00:01.1193880,00:00:00.0350760,00:00:00.0007400,13355
Ruddock v Taylor (2005) 222 CLR 612.txt,13098,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.1651397159871737,16534,00:00:01.3150760,00:00:00.0407790,00:00:00.0009940,15261
Documentation-networking-README.ipw2200,15968,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.2124248496993988,20373,00:00:01.3073230,00:00:00.0644300,00:00:00.0016380,19360
Documentation-isdn-README.gigaset,17128,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.0939397477814106,19977,00:00:01.2971440,00:00:00.0697490,00:00:00.0011310,18737
Documentation-arm-Marvell-README,17704,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,0.996046091278807,19515,00:00:01.1693460,00:00:00.0419870,00:00:00.0007540,17634
Employee_Ip_Laws.txt,18801,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,0.9095418422315857,23732,00:00:01.5528640,00:00:00.0550320,00:00:00.0013290,17053
arch-x86-math-emu-README,21575,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.1780764774044032,24357,00:00:01.5122350,00:00:00.0432910,00:00:00.0014410,25417
Documentation-isdn-README.HiSax,23589,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.2042053499512484,28778,00:00:01.7866630,00:00:00.0900540,00:00:00.0018460,28406
Of_Education.txt,27805,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/prose,1.289177426896378,34845,00:00:02.1094200,00:00:00.1710860,00:00:00.0021290,35843
Documentation-isdn-README,29241,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.0608071135430917,32080,00:00:01.7053440,00:00:00.1143390,00:00:00.0026920,31018
THE_HISTORY_OF_BRITAIN.txt,32831,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/prose,1.2625148532951465,41898,00:00:02.3362850,00:00:00.1969860,00:00:00.0024280,41437
